precinct,election_id,election_name,contest_id,contest_party,concest_title,choice_id,choice_name,choice_party,choice_type,total_votes
2023.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5477.0,LINDA LINDER,,C,96.0
2023.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5478.0,STEVEN ALBERT CHAVEZ LODGE,,C,66.0
2023.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5479.0,JOHN LEOS,,C,89.0
2023.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5480.0,JORDAN BRANDMAN,,C,135.0
2023.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,226.0
2023.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,244.0
2023.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,179.0
2023.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,258.0
2023.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,254.0
2023.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,214.0
2023.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,289.0
2023.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,172.0
2024.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,196.0
2024.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,273.0
2024.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,420.0
2024.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,51.0
2024.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,339.0
2024.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,128.0
2024.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,179.0
2024.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,289.0
2024.0,21,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,158.0
2024.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,305.0
2024.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,272.0
2024.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,189.0
2025.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,318.0
2025.0,3,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,126.0
2025.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,3.0
2025.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,311.0
2025.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,3.0
2025.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,228.0
2025.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,9.0
2025.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,0.0
2025.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
2025.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
2025.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
2025.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
2025.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
2030.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,1.0
2030.0,3,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
2030.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
2030.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,323.0
2030.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,214.0
2030.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5322.0,LORETTA SANCHEZ,,C,325.0
2030.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5323.0,JERRY HAYDEN,,C,202.0
2030.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,296.0
2030.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,215.0
2030.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5336.0,SHARON QUIRK-SILVA,,C,299.0
2030.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5337.0,CHRIS NORBY,,C,214.0
2030.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5413.0,GERALD C. ADAMS,,C,122.0
2030.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5414.0,BRIAN O'NEAL,,C,239.0
2030.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5415.0,KATHERINE H. SMITH,,C,269.0
2030.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5416.0,"THOMAS ""HOAGY"" HOLGUIN",,C,147.0
2030.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5417.0,ANNEMARIE RANDLE-TREJO,,C,219.0
2031.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5418.0,VERNON F. BECKETT,,C,158.0
2031.0,3,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5419.0,THOMAS PETERS,,C,71.0
2031.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5436.0,DENNIS SALTS,,C,215.0
2031.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5437.0,STEVE HARRIS,,C,228.0
2031.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5438.0,ASHI KOTHARY,,C,112.0
2031.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1519.0,,CENTRALIA SCHOOL DISTRICT Governing Board Member,5439.0,ART MONTEZ,,C,177.0
2031.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5472.0,BRIAN NEIL CHUCHUA,,C,44.0
2031.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5473.0,LUCILLE KRING,,C,168.0
2031.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5474.0,"RODOLFO ""RUDY"" GAONA",,C,27.0
2031.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5475.0,JENNIFER RIVERA,,C,94.0
2031.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5476.0,DUANE ROBERTS,,C,61.0
2031.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5477.0,LINDA LINDER,,C,103.0
2031.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5478.0,STEVEN ALBERT CHAVEZ LODGE,,C,58.0
2033.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5479.0,JOHN LEOS,,C,100.0
2033.0,3,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5480.0,JORDAN BRANDMAN,,C,189.0
2033.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,282.0
2033.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,257.0
2033.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,182.0
2033.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,327.0
2033.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,252.0
2033.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,288.0
2033.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,280.0
2033.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,251.0
2033.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,234.0
2033.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,302.0
2033.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,454.0
2033.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,80.0
2034.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,348.0
2034.0,3,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,179.0
2034.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,232.0
2034.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,301.0
2034.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,186.0
2034.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,343.0
2034.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,350.0
2034.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,177.0
2034.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,366.0
2034.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,142.0
2034.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,3.0
2034.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,476.0
2034.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,3.0
2034.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,187.0
2035.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,3.0
2035.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,4.0
2036.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
2036.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
2036.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
2036.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
2036.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
2036.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,2.0
2036.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
2036.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
2036.0,21,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,480.0
2036.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,177.0
2036.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5322.0,LORETTA SANCHEZ,,C,484.0
2036.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5323.0,JERRY HAYDEN,,C,172.0
2037.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,453.0
2037.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,186.0
2037.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1491.0,,MEMBER OF THE STATE ASSEMBLY 69th District,5340.0,TOM DALY,,C,465.0
2037.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1491.0,,MEMBER OF THE STATE ASSEMBLY 69th District,5341.0,"JOSE ""JOE"" MORENO",,C,177.0
2037.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5413.0,GERALD C. ADAMS,,C,171.0
2037.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5414.0,BRIAN O'NEAL,,C,258.0
2037.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5415.0,KATHERINE H. SMITH,,C,339.0
2037.0,21,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5416.0,"THOMAS ""HOAGY"" HOLGUIN",,C,197.0
2037.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5417.0,ANNEMARIE RANDLE-TREJO,,C,315.0
2037.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5418.0,VERNON F. BECKETT,,C,187.0
2037.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5419.0,THOMAS PETERS,,C,75.0
2038.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5431.0,JERRY SILVERMAN,,C,172.0
2038.0,3,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5432.0,JOHN SANTOIANNI,,C,93.0
